2,233,
6,233,
2,242,
6,242,
-1,-1,
6,236,
6,239,
24,236,
24,239,
-1,-1,
20,236,
24,236,
20,234,
23,233,
19,232,
21,229,
17,230,
18,227,
25,229,
14,226,
13,229,
12,226,
10,229,
8,227,
8,230,
4,229,
6,232,
3,232,
6,233,
2,233,
-1,-1,
2,242,
6,242,
2,245,
7,244,
4,248,
9,246,
7,249,
12,247,
11,250,
14,247,
15,249,
16,247,
19,249,
18,246,
21,247,
19,245,
20,246,
20,242,
24,242,
-1,-1,
