213,73,
213,92,
221,79,
221,71,
-1,-1,
213,92,
220,106,
225,105,
221,79,
-1,-1,
221,71,
254,66,
254,72,
231,82,
221,79,
-1,-1,
254,66,
262,65,
281,65,
284,69,
274,71,
254,72,
-1,-1,
284,69,
283,75,
262,89,
262,80,
274,71,
-1,-1,
254,87,
239,95,
238,104,
252,101,
-1,-1,
254,87,
272,92,
270,98,
252,101,
-1,-1,
255,56,
262,54,
262,165,
255,169,
-1,-1

